qid,subdomain,u1time,u2time,u3time,u4time,u5time,u6time,u7time,u8time,u9time,u10time,average
CH546,Nitric Acid,60.71927319072282,31.481252507293704,30.86838185135181,73.46562589434521,45.071333464090074,76.76815819681778,57.09032645001062,76.39889229660034,31.061061619234064,66.40821834682362,54.933252381729
CH547,Nitric Acid,45.07589168074318,65.50779070901675,30.709027815348794,48.467650045815915,84.30164597592875,65.33164146610588,83.38933283947183,45.233814926034036,56.96555872762747,33.83384525057666,55.88161994366693
CH548,Nitric Acid,71.49100060602925,54.61013503047339,89.68155163028746,74.01106556923949,30.271123986851084,62.53057146929322,40.73629435009131,75.64283610461172,32.16521546791424,52.90288463442192,58.40426788492132
CH549,Nitric Acid,58.652506647455546,36.87207424082075,44.18502093716556,58.3092628216187,49.57656859467288,74.54741465643505,30.832188794526907,71.80529382244973,77.11650507277365,37.02437113656566,53.892120672448435
CH550,Nitric Acid,83.785250425252,56.18231103336082,86.75683758100823,39.209990470444154,40.62143080592928,41.900820747622454,51.32074337577222,37.317909419984396,33.49331670412316,53.23869605007762,52.382730661357435
CH551,Nitric Acid,36.58817791626803,74.80058908646842,77.60888904894642,74.5597027966009,40.09192364727283,30.452019329636062,67.85114456755322,38.68552283896483,81.39200948763852,70.95958304708662,59.298956176643586
CH552,Nitric Acid,44.35421307654676,59.33868720255283,48.76632064687614,34.13888707821182,68.50714922678245,72.86219624879135,82.64936041441808,36.31225270873289,85.79015620305968,36.57928090616361,56.92985037121357
CH553,Nitric Acid,43.81504357646709,38.553246309151675,88.04738864769216,59.292128759647596,50.479279215135044,45.93984278620657,64.54036168968258,88.8407357676657,48.64937992601713,46.60273889454809,57.47601455722136
CH554,Phosphorus-Allotropic Forms,50.56076139481289,64.38227684206753,35.05082961911762,34.737333937373414,78.24383304897,48.93757751601511,52.39254024616447,37.961436729905174,46.60099757178858,79.81924514370618,52.868683204992095
CH555,Phosphorus-Allotropic Forms,65.68387792450883,62.30265390124675,81.34688947506716,47.3320761583083,58.91917756083758,33.05682917956335,60.621103850785005,71.84689111948214,39.28101880414012,47.088701511694644,56.7479219485634
CH556,Phosphorus-Allotropic Forms,77.39869568866666,77.84365671013498,56.042400514599976,63.79709268141112,52.62194134826923,35.62587264534132,32.64197255244766,76.1934982427314,80.22452219201256,79.045107255738,63.143475983135296
CH557,Phosphorus-Allotropic Forms,43.74505669773191,70.13846656206024,81.98978526240404,67.80919801997713,52.27009109295816,63.291447864318485,61.42399032486455,54.57458938910073,53.390228582691634,30.588670761739472,57.922152455784634
CH558,Phosphorus-Allotropic Forms,68.10237304941384,86.96800191976645,30.899808418829952,42.890310068738124,78.16785958290683,53.92811366271582,85.47995422649257,34.247212660820566,84.59967125169072,46.541522633635196,61.18248274750101
CH559,Phosphorus-Allotropic Forms,47.790996259721396,44.482023330046765,44.47919906062701,46.75562987257736,52.70805851011757,53.07504085377025,86.20336934317704,48.794865388256625,55.05646740324731,87.53046806661234,56.68761180881536
CH560,Phosphorus-Allotropic Forms,37.2827864878103,54.13088959499214,81.37578033121198,87.74672318728136,83.55531195915121,38.938799820845645,42.85366507624326,37.396473168603066,32.38121391162822,84.81265711226229,58.047430065002935
CH561,Phosphorus-Allotropic Forms,41.126768189991836,41.861702937654925,87.8677546860579,36.96039123062273,38.540414935956335,71.72616581257883,54.96727477886627,67.11584066512646,35.53023677178027,65.2247146586133,54.092126466724885
CH562,Phosphorus-Allotropic Forms,73.41450827977616,59.90349028660056,61.19801110152152,65.73895205505595,66.24731103049436,48.82198955223649,45.076901507185106,45.4884289293784,86.54130428266834,56.9453188252497,60.93762158501666
CH563,Phosphorus-Allotropic Forms,76.86557811994727,36.47108534365167,72.08800414467233,59.65817586836155,31.267102333542933,42.77984721985074,50.66263581668003,80.19119961500289,39.19253101566793,71.37563207149222,56.055179154886964
CH564,Phosphine,75.16244420042369,51.33839966248,86.6920448649112,88.3302035874811,39.684656909523994,86.86778353231071,76.33422790814974,30.039370469626785,45.70615563667266,82.59169192585654,66.27469786974363
CH565,Phosphine,70.80819261743207,33.242525608098966,85.20315169995337,67.83940357035979,39.257412071411544,43.996692049740574,64.4303315933392,43.46447227835584,37.14934315634154,73.42685220909416,55.881837685412705
CH566,Phosphine,76.70479976503418,69.82741234478954,55.329944709935106,38.44993356131025,37.10241391066737,44.4147873206888,63.19967556786081,68.31365583305941,61.68813878955906,61.219625447048514,57.625038724995306
CH567,Phosphine,37.90126760476593,40.794594139206346,86.19853352507323,72.35673770136427,54.62610610642187,48.21768905910523,88.86019156906474,77.07735610161946,51.50964398867536,46.285177019841136,60.38272968151376
CH568,Phosphine,56.769798845255224,76.84785825477891,56.43797721510483,32.81083945166954,67.9767066424415,61.788039179868036,89.39155095540525,66.24755282511983,57.35650320033152,36.8748575872886,60.250168415726314
CH569,Phosphine,41.96469238888203,47.53334094016741,61.961891980349904,80.41968900118755,46.2240151107282,80.78448245656772,55.00340411161105,50.834659907233494,60.131409623547256,81.00189929870882,60.58594848189834
CH570,Phosphine,47.59471038671575,50.17714699857075,35.50863904528454,78.19122050672257,72.84562045411953,81.94203962811949,88.17636195077014,53.966643262425634,39.578355311525954,43.51560870929319,59.14963462535475
CH571,Phosphine,60.307744331581006,82.57294003074465,81.35915020369825,41.94562061975688,33.999969752410145,79.32389182264589,39.31913151248975,57.93668986257855,57.62426096547514,47.91216863794715,58.230156773932755
CH572,Phosphine,84.60167093179552,73.84015557269905,41.320751541235666,72.69119056674066,53.903477468888155,73.46316419518848,62.97864178208429,79.88330170461919,58.5229202598439,39.86404053096806,64.1069314554063
CH573,Phosphine,69.70621237397066,32.92460095994124,67.93879075040927,63.05572126749781,52.75552214184441,80.98648822018619,34.752813688427764,56.67563307326972,67.60136703661658,61.576222134571445,58.797337164673515
CH574,Phosphorus Halides,52.281563129432286,32.02429874677431,55.651376198149485,36.55347998553421,77.8374927559541,54.30797320773958,83.78727397526166,88.42589029145364,84.97565817984487,56.67953552157656,62.25245419917207
CH575,Phosphorus Halides,40.55863485529554,86.35747729676078,89.52305901998912,73.64308294335174,46.33155059885016,50.42936820854119,36.576635558413926,88.00603220420669,59.66586872799881,72.15112493629492,64.3242834349703
CH576,Phosphorus Halides,88.18173128968968,76.21441959642956,32.306012285397316,43.663770084811176,74.18004831540043,78.46607933041597,59.371971606282514,62.13124093391901,85.58786705663866,51.60510831369062,65.17082488126748
CH577,Phosphorus Halides,55.43111557792915,83.6938424538171,45.431541543468924,51.86693280795011,74.81154233690512,52.518143214185386,51.590559374852496,81.27691577094568,45.96303258205532,53.817259439752235,59.64008851018615
CH578,Phosphorus Halides,39.384703074832764,60.08327786156774,51.79451579338157,32.69825359929115,39.93284853312896,47.63073333776409,63.47898004639985,52.66809717134497,55.66815947633835,84.15541877554298,52.74949876695925
CH579,Phosphorus Halides,84.3236433359569,82.55375915711029,32.02146678761793,76.18992700941578,75.22571427204733,69.51509532264487,75.61582649265146,89.95156196734891,43.07215787018112,74.28426303649948,70.27534152514741
CH580,Phosphorus Halides,66.99968200772955,61.564726327204475,59.03284007530208,74.51186819655065,83.17537234455773,51.858405609074325,49.06049614041819,67.15016283249135,80.87372983253098,48.87744441726734,64.31047277831269
CH581,Phosphorus Halides,88.01764095852906,65.78440377427694,59.61706055370973,71.87176870606052,32.721172054896044,78.85968058824768,85.62151117074757,71.99562392365226,60.162956528633444,30.706741472427993,64.53585597311813
CH582,Phosphorus Halides,62.57468187985153,85.33871323496894,45.31865376388609,70.89939883447022,86.90997736709997,67.18904828888355,50.63829958531643,70.0569160607465,82.85579776779895,35.4410881575447,65.7222574940567
CH583,Phosphorus Halides,75.17237122299449,32.277774576338,89.05632688776946,33.51692849697962,59.11108172089958,37.92628145901715,66.8667775106887,41.623863495186285,32.64850677766135,88.39510405601888,55.65950162035536
CH584,Phosphorus Oxoacids,67.59150663326665,80.50024119044753,77.30430301715045,87.48354209916741,43.807265402118944,82.6640349088235,41.706991947374064,32.12822511063215,76.61342525400934,30.406458339093295,62.02059939020833
CH585,Phosphorus Oxoacids,57.9938401620054,89.1911152947805,54.33255647560536,46.99555891277741,58.11428569691922,86.45662047780911,55.09553255014713,85.37281898533774,78.82576719652596,51.599665949665244,66.3977761701573
CH586,Phosphorus Oxoacids,30.33484635596459,34.07047198862155,74.3819792259026,47.14974302268624,36.619657009549314,61.594631467236155,44.93586190391338,49.697523306358846,67.79530284480921,34.48376827639388,48.10637854014358
CH587,Phosphorus Oxoacids,82.30432840962172,69.02341185444209,81.09068216052505,42.40263679896057,36.70788024909273,30.805054203410272,40.99354500161678,63.348550084683296,89.27235144129162,81.04875067491525,61.69971908785594
CH588,Phosphorus Oxoacids,69.02960002668684,62.53185240194332,50.33407019317228,43.804235792478394,58.135704361529704,85.20464133773785,87.97395488731297,88.31834090006004,49.35601445347114,39.03430263125135,63.3722716985644
CH589,Phosphorus Oxoacids,78.11908112608208,65.88902353644045,47.52843026145962,34.08482536990222,60.8454644094347,35.554512118595355,66.00586840026631,42.949454295884586,80.35583994542401,76.29922922028354,58.76317286837729
CH590,Phosphorus Oxoacids,50.331903147160574,34.89330131834583,84.58434268808685,87.58465387589945,88.79954181417261,55.332892180414156,63.06745353253205,65.83548685641114,51.011859457400085,32.31842806249158,61.375986293291426
CH591,Phosphorus Oxoacids,53.36942106061938,52.653660702660645,46.29086715218138,73.97341025863717,45.64003361383105,77.79155877487804,41.279953893686276,49.20302971351613,67.30121744030262,60.87347335268719,56.837662596299985
CH592,Phosphorus Oxoacids,42.63695691244049,43.38283003899724,43.718130206263496,60.05030291312549,76.53020984994572,36.81479450628582,65.54986198698032,84.03739206927565,82.09387754031259,30.522656464846385,56.53370124884732
CH593,Phosphorus Oxoacids,59.52153446182595,89.89286667512926,87.18145689148437,54.21112631378579,39.125441724792886,85.3093771553643,35.12786579759154,31.08133763004647,30.878197767516387,51.819751645446914,56.41489560629839
CH594,Group 16 Elements,49.18457642586234,57.399188794219306,67.33518548015539,40.94160163054288,31.652127273202602,38.74911203771191,76.07689808375112,80.21816144727734,57.95646215942837,70.13527347188332,56.96485868040347
CH595,Group 16 Elements,33.911141083508305,66.01506027384875,70.48500887484823,43.89127732421285,61.48467685794044,39.56241482760351,52.58592624053438,65.08351135097729,83.53868791606502,45.745029707272835,56.230273445681156
CH596,Group 16 Elements,31.715362861406792,47.20224593002929,82.32511423834764,73.02958946880449,54.79963635747945,63.18611944479803,73.92830347112087,56.82176319267742,80.13595593986793,62.09163482639129,62.523572573092316
CH597,Group 16 Elements,70.58760613631603,87.36083541950526,47.059818612074764,56.32690139282279,55.631188155170285,76.4919386420899,74.69909528573939,82.87256520416355,77.84093506439282,85.5172817496383,71.43881656619132
CH598,Group 16 Elements,76.36125060663514,61.63771873587066,61.93194029147246,53.55491787852385,34.19376444315464,82.78942900793474,36.63033487368687,60.65883353641799,87.37996174786097,60.30872911484218,61.544688023639964
CH599,Group 16 Elements,74.220464997562,69.9494989671046,62.800893559736416,71.71011955334797,41.009547806813075,89.00813004360003,75.61940929394088,84.34770816465411,46.45364215609675,34.05964181393476,64.91790563567905
CH600,Group 16 Elements,73.47596126891739,34.77829265409382,57.66905599232129,69.50482723578301,71.78598895791458,73.06447215253603,68.54675376122263,53.31816585337125,79.56088680410916,87.4436451799171,66.91480498601862
CH601,Group 16 Elements,73.4018248068121,65.69398870927984,37.29998422653311,61.7854348309856,54.530290853454865,77.69124187936741,69.86411301207629,60.394675056662805,60.679534658840566,53.40939910604921,61.47504871400619
CH602,Group 16 Elements,39.043939605356,77.06499640190168,79.637844429692,79.0585777178921,59.96090384214247,80.30678174228277,48.30469655384246,60.95690282699947,36.068715852636586,86.01084516928717,64.64142041420327
CH603,Group 16 Elements,69.35503525973789,69.44700877104,84.86625954953522,87.75662841895382,55.850350372169785,52.48600124215574,36.99649981097396,82.12023814906996,68.35536363717019,83.10069145868795,69.03340766694944
CH604,Group 16 Elements,46.754275719180825,81.93981467957143,46.69438228907957,64.74470507235607,81.12286201849591,42.49408623745089,39.66531203122142,84.21130031620561,44.99408297086274,52.12633263749125,58.47471539719157
CH605,Group 16 Elements,44.5806621010309,41.573594337961644,33.68486984947228,86.13667233012575,42.28356553120449,81.62417183594117,39.98414447602262,65.84693700652461,34.71820341723895,73.20515979062188,54.363798067614425
CH606,Group 16 Elements,59.46885419108433,39.31488144178605,58.7450858222216,66.83193532413313,85.04007544450178,41.600590354062106,56.23886746800132,58.34496266893068,56.94524030125874,80.06157353694859,60.25920665529282
CH607,Group 16 Elements,58.19485008986555,70.91633965536654,74.2839280663656,43.80141705304013,50.41437792580382,61.49620237068386,60.93487103268502,46.34556550036377,70.33670944349089,39.60765979595559,57.63319209336207
CH608,Group 16 Elements,73.97135715854682,47.036678454048165,50.92025670431204,69.24630938100151,71.25731903360762,36.94184168891573,88.90650534198014,76.41055183223257,31.009806464999336,88.28922788778229,63.39898539474263
CH609,Dioxygen,55.21007913859239,86.12037344434972,75.21988881054317,75.08810972303678,46.94795413361602,68.70998094775003,78.86016424098108,70.64417346198255,75.9173755791505,50.28882605124159,68.30069255312438
CH610,Dioxygen,51.36983517424782,56.60452942840263,83.84938274036872,80.49261180228288,77.86809736891553,40.97959238092619,87.6891397531836,35.95194895338695,54.96714128409897,31.111256005285675,60.08835348910989
